image_name,interesting/not interesting,num_person,num_vehicles,avg_person_conf,total_boxes,bounding_boxes
2021-03-26_07_00_29_666,0,0,0,0.0,0,[]
2021-03-26_11_40_31_880,0,0,0,0.0,0,[]
2021-03-26_16_20_29_553,1,0,1,0.0,1,"[{""label"": ""car"", ""score"": 0.7294856309890747, ""bbox"": [58.84187316894531, 496.3057861328125, 183.0318145751953, 581.0062255859375]}]"
2021-03-29_08_45_30_871,1,1,0,0.635,1,"[{""label"": ""person"", ""score"": 0.6353784203529358, ""bbox"": [478.7164001464844, 361.7031555175781, 527.6675415039062, 441.00555419921875]}]"
2021-03-29_13_15_29_881,1,2,0,0.705,2,"[{""label"": ""person"", ""score"": 0.7854542136192322, ""bbox"": [596.3383178710938, 546.6134033203125, 637.0354614257812, 676.5867309570312]}, {""label"": ""person"", ""score"": 0.6249192953109741, ""bbox"": [483.6062316894531, 409.9261169433594, 515.505126953125, 515.2265014648438]}]"
2021-03-29_17_40_28_884,0,0,0,0.0,0,[]
2021-03-30_10_00_29_664,1,2,0,0.725,2,"[{""label"": ""person"", ""score"": 0.7399328351020813, ""bbox"": [110.99652099609375, 480.364990234375, 146.28173828125, 558.7929077148438]}, {""label"": ""person"", ""score"": 0.7098854184150696, ""bbox"": [47.648170471191406, 490.1833190917969, 89.17758178710938, 581.806396484375]}]"
2021-03-30_14_20_30_015,1,2,0,0.662,2,"[{""label"": ""person"", ""score"": 0.6993617415428162, ""bbox"": [1066.81689453125, 338.09161376953125, 1130.8720703125, 484.2791748046875]}, {""label"": ""person"", ""score"": 0.6240310668945312, ""bbox"": [962.7942504882812, 331.78570556640625, 1033.389404296875, 467.4631652832031]}]"
2021-03-31_06_40_29_912,0,0,1,0.0,1,"[{""label"": ""car"", ""score"": 0.6358190774917603, ""bbox"": [41.04449462890625, 475.7485046386719, 185.16397094726562, 567.1813354492188]}]"
2021-03-31_11_05_30_489,1,2,0,0.661,2,"[{""label"": ""person"", ""score"": 0.687160849571228, ""bbox"": [117.10607147216797, 483.62469482421875, 154.28395080566406, 563.2657470703125]}, {""label"": ""person"", ""score"": 0.6356478929519653, ""bbox"": [864.098876953125, 627.5741577148438, 914.7572631835938, 695.351806640625]}]"
2021-03-31_15_25_29_749,0,0,0,0.0,0,[]
2021-04-01_08_00_30_161,1,1,0,0.767,1,"[{""label"": ""person"", ""score"": 0.7665677070617676, ""bbox"": [1129.705810546875, 640.825439453125, 1193.410888671875, 773.7793579101562]}]"
2021-04-01_12_25_30_041,0,0,0,0.0,0,[]
2021-04-01_16_45_30_672,0,0,0,0.0,0,[]
2021-04-02_09_30_29_731,0,0,0,0.0,0,[]
2021-04-02_14_00_30_738,0,0,1,0.0,1,"[{""label"": ""car"", ""score"": 0.7231206297874451, ""bbox"": [55.490234375, 476.478271484375, 190.7098388671875, 564.9488525390625]}]"
2021-04-05_06_40_30_056,0,0,1,0.0,1,"[{""label"": ""car"", ""score"": 0.7610225081443787, ""bbox"": [52.3626708984375, 476.1103515625, 191.980712890625, 563.9552001953125]}]"
2021-04-05_11_25_30_257,0,0,1,0.0,1,"[{""label"": ""car"", ""score"": 0.7050970196723938, ""bbox"": [53.35034942626953, 477.2677307128906, 191.02456665039062, 566.2254638671875]}]"
2021-04-05_15_50_31_742,1,0,1,0.0,1,"[{""label"": ""car"", ""score"": 0.778737485408783, ""bbox"": [54.64794921875, 476.62310791015625, 190.2442626953125, 564.3071899414062]}]"
2021-04-06_08_25_30_258,1,2,0,0.685,2,"[{""label"": ""person"", ""score"": 0.75696861743927, ""bbox"": [260.78680419921875, 555.4535522460938, 317.7413024902344, 625.4320678710938]}, {""label"": ""person"", ""score"": 0.6132234930992126, ""bbox"": [114.46214294433594, 498.2565612792969, 167.65794372558594, 585.7512817382812]}]"
2021-04-06_12_45_30_398,1,3,0,0.757,3,"[{""label"": ""person"", ""score"": 0.7765145301818848, ""bbox"": [400.77166748046875, 574.6363525390625, 478.068359375, 733.484619140625]}, {""label"": ""person"", ""score"": 0.7522282004356384, ""bbox"": [324.37054443359375, 621.1810913085938, 413.09912109375, 757.362060546875]}, {""label"": ""person"", ""score"": 0.7435001134872437, ""bbox"": [1215.1195068359375, 634.958740234375, 1279.277099609375, 780.0885620117188]}]"
2021-04-06_17_05_31_001,0,0,1,0.0,1,"[{""label"": ""car"", ""score"": 0.7239516377449036, ""bbox"": [56.74102783203125, 474.425048828125, 184.03732299804688, 561.5267333984375]}]"
2021-04-07_09_30_30_286,1,2,0,0.645,2,"[{""label"": ""person"", ""score"": 0.6780402660369873, ""bbox"": [238.8450927734375, 484.2635192871094, 280.17340087890625, 578.143310546875]}, {""label"": ""person"", ""score"": 0.6124382019042969, ""bbox"": [289.35528564453125, 481.09619140625, 326.41943359375, 547.7246704101562]}]"
2021-04-07_13_55_29_913,1,2,0,0.684,2,"[{""label"": ""person"", ""score"": 0.7208486199378967, ""bbox"": [117.83086395263672, 596.4818115234375, 196.83692932128906, 751.9505615234375]}, {""label"": ""person"", ""score"": 0.6480461955070496, ""bbox"": [300.9034729003906, 471.5054626464844, 328.79644775390625, 545.6926879882812]}]"
2021-04-07_18_20_30_049,0,0,1,0.0,1,"[{""label"": ""car"", ""score"": 0.6714950799942017, ""bbox"": [81.31366729736328, 457.12982177734375, 210.2041473388672, 541.1864013671875]}]"
2021-04-08_11_10_30_509,0,0,0,0.0,0,[]
2021-04-08_15_50_29_581,0,0,0,0.0,0,[]
2021-04-09_08_15_29_535,0,0,0,0.0,0,[]
2021-04-09_12_55_29_982,0,0,0,0.0,0,[]
2021-04-09_17_20_28_980,0,0,0,0.0,0,[]
2021-04-21_15_26_12_158,0,0,0,0.0,0,[]
2021-04-22_07_40_53_254,0,0,0,0.0,0,[]
2021-04-22_12_10_53_407,1,2,0,0.71,2,"[{""label"": ""person"", ""score"": 0.7263342142105103, ""bbox"": [192.05950927734375, 679.7920532226562, 292.6251220703125, 757.0465087890625]}, {""label"": ""person"", ""score"": 0.693069577217102, ""bbox"": [0.08297538757324219, 715.8986206054688, 106.47074890136719, 835.2332763671875]}]"
2021-04-22_16_35_55_201,0,0,0,0.0,0,[]
2021-04-23_09_10_52_504,0,0,0,0.0,0,[]
2021-04-23_13_50_52_857,0,0,0,0.0,0,[]
2021-04-26_06_30_52_350,0,0,0,0.0,0,[]
2021-04-26_11_00_53_690,0,0,0,0.0,0,[]
2021-04-26_15_30_54_195,0,0,0,0.0,0,[]
2021-04-27_08_15_53_328,0,0,0,0.0,0,[]
2021-04-27_12_40_53_614,0,0,0,0.0,0,[]
2021-04-27_17_15_53_914,0,0,0,0.0,0,[]
2021-04-28_10_00_53_780,1,1,0,0.624,1,"[{""label"": ""person"", ""score"": 0.624115526676178, ""bbox"": [1072.3966064453125, 484.3909912109375, 1131.648681640625, 540.1032104492188]}]"
2021-04-28_14_25_53_272,0,0,0,0.0,0,[]
2021-04-29_06_50_53_081,0,0,0,0.0,0,[]
2021-04-29_11_30_53_868,1,1,0,0.739,1,"[{""label"": ""person"", ""score"": 0.739490807056427, ""bbox"": [634.6406860351562, 505.5929260253906, 696.4490966796875, 635.9393310546875]}]"
2021-04-29_15_50_53_841,1,1,0,0.725,1,"[{""label"": ""person"", ""score"": 0.7252790331840515, ""bbox"": [586.806884765625, 598.6209716796875, 641.52978515625, 708.82470703125]}]"
2021-04-30_08_30_53_330,0,0,0,0.0,0,[]
2021-04-30_13_10_54_507,0,0,0,0.0,0,[]
2021-04-30_17_30_54_155,0,0,0,0.0,1,"[{""label"": ""bench"", ""score"": 0.6238256096839905, ""bbox"": [433.58172607421875, 535.4058227539062, 622.6200561523438, 613.1653442382812]}]"
2021-05-03_10_00_56_231,1,1,0,0.784,1,"[{""label"": ""person"", ""score"": 0.7841261029243469, ""bbox"": [227.2291259765625, 459.2147216796875, 274.8704833984375, 563.0360717773438]}]"
2021-05-03_14_30_57_703,0,0,0,0.0,0,[]
2021-05-04_07_05_54_383,0,0,0,0.0,0,[]
2021-05-04_11_25_56_007,1,1,0,0.751,1,"[{""label"": ""person"", ""score"": 0.7509864568710327, ""bbox"": [606.8681030273438, 426.7512512207031, 633.3831176757812, 497.5970458984375]}]"
2021-05-04_15_55_56_926,0,0,0,0.0,0,[]
2021-05-05_08_15_56_650,0,0,0,0.0,2,"[{""label"": ""chair"", ""score"": 0.7070141434669495, ""bbox"": [679.6790771484375, 485.6419372558594, 733.75927734375, 553.2017822265625]}, {""label"": ""chair"", ""score"": 0.6522909998893738, ""bbox"": [749.413330078125, 492.07159423828125, 809.1812744140625, 563.174072265625]}]"
2021-05-05_12_50_58_971,0,0,0,0.0,2,"[{""label"": ""chair"", ""score"": 0.6870446801185608, ""bbox"": [742.8228149414062, 485.43072509765625, 802.428955078125, 557.7018432617188]}, {""label"": ""chair"", ""score"": 0.6537811160087585, ""bbox"": [680.9335327148438, 482.15313720703125, 733.0333862304688, 552.86279296875]}]"
2021-05-05_17_15_58_938,0,0,0,0.0,1,"[{""label"": ""chair"", ""score"": 0.7332682013511658, ""bbox"": [737.3659057617188, 484.12103271484375, 798.305908203125, 555.7125854492188]}]"
2021-05-06_10_11_07_605,0,0,0,0.0,1,"[{""label"": ""chair"", ""score"": 0.7367879152297974, ""bbox"": [736.79541015625, 483.63897705078125, 797.775146484375, 555.4576416015625]}]"
2021-05-06_14_45_54_191,0,0,0,0.0,3,"[{""label"": ""chair"", ""score"": 0.6545462608337402, ""bbox"": [738.8355102539062, 485.3390808105469, 791.8984375, 555.25439453125]}, {""label"": ""chair"", ""score"": 0.6097738146781921, ""bbox"": [689.9885864257812, 482.5484619140625, 731.2218017578125, 549.7754516601562]}, {""label"": ""chair"", ""score"": 0.6018316149711609, ""bbox"": [782.8132934570312, 482.0690612792969, 827.7437744140625, 550.2780151367188]}]"
2021-05-07_07_15_52_259,0,0,0,0.0,1,"[{""label"": ""chair"", ""score"": 0.7599813938140869, ""bbox"": [735.6317138671875, 484.03228759765625, 791.6151123046875, 555.442138671875]}]"
2021-05-07_11_55_54_140,0,0,0,0.0,1,"[{""label"": ""chair"", ""score"": 0.7125217318534851, ""bbox"": [733.6193237304688, 483.8214416503906, 791.3177490234375, 555.577880859375]}]"
2021-05-07_16_25_53_197,0,0,0,0.0,1,"[{""label"": ""chair"", ""score"": 0.7528032660484314, ""bbox"": [747.1328125, 484.9308776855469, 791.0462036132812, 555.2817993164062]}]"
2021-05-10_08_50_57_609,0,0,0,0.0,3,"[{""label"": ""chair"", ""score"": 0.7500317692756653, ""bbox"": [736.919677734375, 485.56024169921875, 794.557861328125, 557.9027099609375]}, {""label"": ""chair"", ""score"": 0.6920500993728638, ""bbox"": [405.1095275878906, 620.399169921875, 536.2409057617188, 736.2883911132812]}, {""label"": ""chair"", ""score"": 0.6133751273155212, ""bbox"": [784.8792114257812, 482.68707275390625, 825.1339721679688, 548.5517578125]}]"
2021-05-10_13_15_59_205,0,0,0,0.0,2,"[{""label"": ""chair"", ""score"": 0.6644942164421082, ""bbox"": [820.8047485351562, 478.9276428222656, 870.8930053710938, 540.1015014648438]}, {""label"": ""chair"", ""score"": 0.6156363487243652, ""bbox"": [402.2874755859375, 619.6126098632812, 533.4082641601562, 709.5860595703125]}]"
2021-05-10_17_45_53_950,0,0,0,0.0,3,"[{""label"": ""chair"", ""score"": 0.7843296527862549, ""bbox"": [745.31396484375, 488.86199951171875, 805.4484252929688, 563.8379516601562]}, {""label"": ""chair"", ""score"": 0.7711591124534607, ""bbox"": [676.281982421875, 486.06744384765625, 732.2540283203125, 555.3206787109375]}, {""label"": ""chair"", ""score"": 0.6659284830093384, ""bbox"": [402.7049560546875, 620.3059692382812, 533.3279418945312, 735.7858276367188]}]"
2021-05-11_10_20_55_503,0,0,0,0.0,2,"[{""label"": ""chair"", ""score"": 0.6870393753051758, ""bbox"": [814.5255737304688, 479.5163269042969, 866.1382446289062, 543.1957397460938]}, {""label"": ""chair"", ""score"": 0.6455474495887756, ""bbox"": [744.4699096679688, 488.957275390625, 801.8866577148438, 563.5135498046875]}]"
2021-05-11_14_51_00_648,0,0,0,0.0,3,"[{""label"": ""chair"", ""score"": 0.7780168652534485, ""bbox"": [760.7766723632812, 484.48846435546875, 817.2929077148438, 558.3743286132812]}, {""label"": ""chair"", ""score"": 0.724394679069519, ""bbox"": [402.55609130859375, 619.7987060546875, 533.0650634765625, 736.4903564453125]}, {""label"": ""chair"", ""score"": 0.6001557111740112, ""bbox"": [672.403076171875, 486.4736022949219, 733.8001708984375, 553.6460571289062]}]"
2021-05-12_07_20_55_875,1,1,0,0.844,7,"[{""label"": ""person"", ""score"": 0.8440433740615845, ""bbox"": [523.1110229492188, 595.0823364257812, 626.4578247070312, 809.5359497070312]}, {""label"": ""chair"", ""score"": 0.7802085876464844, ""bbox"": [738.5717163085938, 488.5003967285156, 798.4779663085938, 558.41796875]}, {""label"": ""chair"", ""score"": 0.7523270845413208, ""bbox"": [675.2509765625, 486.6641845703125, 732.2897338867188, 554.8599853515625]}, {""label"": ""chair"", ""score"": 0.7245305776596069, ""bbox"": [789.9850463867188, 486.61181640625, 827.884765625, 547.7944946289062]}, {""label"": ""chair"", ""score"": 0.6846468448638916, ""bbox"": [818.2734375, 478.5045166015625, 856.8638916015625, 539.4876708984375]}, {""label"": ""chair"", ""score"": 0.6497251391410828, ""bbox"": [246.98873901367188, 651.429443359375, 384.5860900878906, 775.2848510742188]}, {""label"": ""chair"", ""score"": 0.6475967168807983, ""bbox"": [403.3658142089844, 620.050048828125, 531.0667724609375, 736.338623046875]}]"
